Hb,vw,theta0,tau_n,mass_on_tau,t_trig,kappa
0.001,0.3,0.2617993877991494,1000.0,1000.0,1003.0344000001007,0.9103200000302194
0.0013738237958832624,0.3,0.2617993877991494,727.8953843983153,727.8953843983153,730.929784398416,0.9103200000302194
0.0018873918221350976,0.3,0.2617993877991494,529.8316906283708,529.8316906283708,532.8916906284724,0.9180000000304744
0.002592943797404667,0.3,0.2617993877991494,385.66204211634727,385.66204211634727,388.72204211644885,0.9180000000304744
0.003562247890262444,0.3,0.2617993877991494,280.72162039411756,280.72162039411756,283.80722039422,0.9256800000307294
0.004893900918477494,0.3,0.2617993877991494,204.33597178569417,204.33597178569417,207.44717178568692,0.9333599999978247
0.006723357536499335,0.3,0.2617993877991494,148.7352107293512,148.7352107293512,151.87201072934388,0.9410399999978067
0.009236708571873866,0.3,0.2617993877991494,108.2636733874054,108.2636733874054,111.45087338739798,0.9561599999977716
0.01268961003167922,0.3,0.2617993877991494,78.80462815669912,78.80462815669912,82.04302815669158,0.9715199999977358
0.017433288221999882,0.3,0.2617993877991494,57.36152510448679,57.36152510448679,60.65192510447912,0.9871199999976994
0.02395026619987486,0.3,0.2617993877991494,41.753189365604,41.753189365604,45.120389365596154,1.0101599999976456
0.03290344562312668,0.3,0.2617993877991494,30.391953823131978,30.391953823131978,33.83595382313109,1.0331999999997343
0.04520353656360243,0.3,0.2617993877991494,22.12216291070449,22.12216291070449,25.642162910711917,1.0560000000022285
0.06210169418915616,0.3,0.2617993877991494,16.102620275609393,16.102620275609393,19.649020275616877,1.063920000002245
0.08531678524172806,0.3,0.2617993877991494,11.721022975334805,11.721022975334805,15.267422975334414,1.0639199999998827
0.11721022975334805,0.3,0.2617993877991494,8.531678524172806,8.531678524172806,12.026078524172421,1.0483199999998845
0.16102620275609392,0.3,0.2617993877991494,6.2101694189156165,6.2101694189156165,9.575769418915247,1.009679999999889
0.2212216291070448,0.3,0.2617993877991494,4.520353656360245,4.520353656360245,7.706753656359894,0.9559199999998946
0.3039195382313198,0.3,0.2617993877991494,3.2903445623126677,3.2903445623126677,6.247944562312342,0.8872799999999023
0.41753189365604004,0.3,0.2617993877991494,2.395026619987486,2.395026619987486,5.119026619987186,0.81719999999991
0.5736152510448681,0.3,0.2617993877991494,1.7433288221999874,1.7433288221999874,4.211328822199716,0.7403999999999187
0.7880462815669912,0.3,0.2617993877991494,1.2689610031679222,1.2689610031679222,3.4833610031676785,0.6643199999999269
1.0826367338740541,0.3,0.2617993877991494,0.9236708571873865,0.9236708571873865,2.902070857187179,0.5935199999999378
1.4873521072935119,0.3,0.2617993877991494,0.6723357536499335,0.6723357536499335,2.4211357536497866,0.5246399999999559
2.0433597178569416,0.3,0.2617993877991494,0.48939009184774945,0.48939009184774945,2.0285900918476507,0.46175999999997036
2.8072162039411754,0.3,0.2617993877991494,0.35622478902624444,0.35622478902624444,1.7018247890261855,0.40367999999998233
3.856620421163472,0.3,0.2617993877991494,0.2592943797404667,0.2592943797404667,1.43289437974044,0.352079999999992
5.298316906283707,0.3,0.2617993877991494,0.18873918221350977,0.18873918221350977,1.207939182213508,0.3057599999999994
7.278953843983146,0.3,0.2617993877991494,0.1373823795883264,0.1373823795883264,1.018982379588345,0.26448000000000554
10.0,0.3,0.2617993877991494,0.1,0.1,0.8608000000000166,0.22824000000000497
0.001,0.3,0.7853981633974483,1000.0,1000.0,1003.3416000001109,1.0024800000332788
0.0013738237958832624,0.3,0.7853981633974483,727.8953843983153,727.8953843983153,731.2369843984262,1.0024800000332788
0.0018873918221350976,0.3,0.7853981633974483,529.8316906283708,529.8316906283708,533.1732906284817,1.0024800000332788
0.002592943797404667,0.3,0.7853981633974483,385.66204211634727,385.66204211634727,389.02924211645905,1.0101600000335338
0.003562247890262444,0.3,0.7853981633974483,280.72162039411756,280.72162039411756,284.1144203942302,1.0178400000337888
0.004893900918477494,0.3,0.7853981633974483,204.33597178569417,204.33597178569417,207.7535717856862,1.0252799999976105
0.006723357536499335,0.3,0.7853981633974483,148.7352107293512,148.7352107293512,152.17921072934317,1.033199999997592
0.009236708571873866,0.3,0.7853981633974483,108.2636733874054,108.2636733874054,111.73327338739732,1.0408799999975742
0.01268961003167922,0.3,0.7853981633974483,78.80462815669912,78.80462815669912,82.32542815669092,1.0562399999975383
0.017433288221999882,0.3,0.7853981633974483,57.36152510448679,57.36152510448679,60.958325104478405,1.0790399999974851
0.02395026619987486,0.3,0.7853981633974483,41.753189365604,41.753189365604,45.4019893655955,1.0946399999974488
0.03290344562312668,0.3,0.7853981633974483,30.391953823131978,30.391953823131978,34.11675382313044,1.117439999999538
0.04520353656360243,0.3,0.7853981633974483,22.12216291070449,22.12216291070449,25.873362910712405,1.125360000002375
0.06210169418915616,0.3,0.7853981633974483,16.102620275609393,16.102620275609393,19.879420275617363,1.133040000002391
0.08531678524172806,0.3,0.7853981633974483,11.721022975334805,11.721022975334805,15.471422975334391,1.125119999999876
0.11721022975334805,0.3,0.7853981633974483,8.531678524172806,8.531678524172806,12.179678524172404,1.0943999999998795
0.16102620275609392,0.3,0.7853981633974483,6.2101694189156165,6.2101694189156165,9.704569418915233,1.0483199999998847
0.2212216291070448,0.3,0.7853981633974483,4.520353656360245,4.520353656360245,7.809953656359883,0.9868799999998913
0.3039195382313198,0.3,0.7853981633974483,3.2903445623126677,3.2903445623126677,6.347944562312331,0.917279999999899
0.41753189365604004,0.3,0.7853981633974483,2.395026619987486,2.395026619987486,5.195826619987177,0.8402399999999074
0.5736152510448681,0.3,0.7853981633974483,1.7433288221999874,1.7433288221999874,4.284928822199708,0.7624799999999162
0.7880462815669912,0.3,0.7853981633974483,1.2689610031679222,1.2689610031679222,3.550561003167671,0.6844799999999246
1.0826367338740541,0.3,0.7853981633974483,0.9236708571873865,0.9236708571873865,2.950070857187174,0.6079199999999362
1.4873521072935119,0.3,0.7853981633974483,0.6723357536499335,0.6723357536499335,2.461935753649782,0.5368799999999546
2.0433597178569416,0.3,0.7853981633974483,0.48939009184774945,0.48939009184774945,2.060590091847647,0.4713599999999693
2.8072162039411754,0.3,0.7853981633974483,0.35622478902624444,0.35622478902624444,1.7306247890261823,0.41231999999998137
3.856620421163472,0.3,0.7853981633974483,0.2592943797404667,0.2592943797404667,1.4576943797404374,0.3595199999999912
5.298316906283707,0.3,0.7853981633974483,0.18873918221350977,0.18873918221350977,1.2287391822135056,0.3119999999999987
7.278953843983146,0.3,0.7853981633974483,0.1373823795883264,0.1373823795883264,1.037382379588343,0.27000000000000496
10.0,0.3,0.7853981633974483,0.1,0.1,0.876000000000017,0.2328000000000051
0.001,0.3,1.308996938995747,1000.0,1000.0,1004.0328000001339,1.2098400000401626
0.0013738237958832624,0.3,1.308996938995747,727.8953843983153,727.8953843983153,731.9281843984492,1.2098400000401626
0.0018873918221350976,0.3,1.308996938995747,529.8316906283708,529.8316906283708,533.8644906285047,1.2098400000401626
0.002592943797404667,0.3,1.308996938995747,385.66204211634727,385.66204211634727,389.720442116482,1.2175200000404174
0.003562247890262444,0.3,1.308996938995747,280.72162039411756,280.72162039411756,284.7800203942523,1.2175200000404174
0.004893900918477494,0.3,1.308996938995747,204.33597178569417,204.33597178569417,208.41997178568465,1.2251999999971446
0.006723357536499335,0.3,1.308996938995747,148.7352107293512,148.7352107293512,152.84481072934162,1.2328799999971267
0.009236708571873866,0.3,1.308996938995747,108.2636733874054,108.2636733874054,112.39887338739577,1.2405599999971086
0.01268961003167922,0.3,1.308996938995747,78.80462815669912,78.80462815669912,82.99102815668937,1.255919999997073
0.017433288221999882,0.3,1.308996938995747,57.36152510448679,57.36152510448679,61.57352510447697,1.263599999997055
0.02395026619987486,0.3,1.308996938995747,41.753189365604,41.753189365604,45.99158936559412,1.2715199999970366
0.03290344562312668,0.3,1.308996938995747,30.391953823131978,30.391953823131978,34.65515382312918,1.2789599999991614
0.04520353656360243,0.3,1.308996938995747,22.12216291070449,22.12216291070449,26.385362910713486,1.278960000002699
0.06210169418915616,0.3,1.308996938995747,16.102620275609393,16.102620275609393,20.31462027561828,1.2636000000026666
0.08531678524172806,0.3,1.308996938995747,11.721022975334805,11.721022975334805,15.830622975334352,1.232879999999864
0.11721022975334805,0.3,1.308996938995747,8.531678524172806,8.531678524172806,12.48767852417237,1.1867999999998693
0.16102620275609392,0.3,1.308996938995747,6.2101694189156165,6.2101694189156165,9.960569418915204,1.1251199999998762
0.2212216291070448,0.3,1.308996938995747,4.520353656360245,4.520353656360245,8.037953656359859,1.055279999999884
0.3039195382313198,0.3,1.308996938995747,3.2903445623126677,3.2903445623126677,6.527144562312311,0.971039999999893
0.41753189365604004,0.3,1.308996938995747,2.395026619987486,2.395026619987486,5.348626619987161,0.8860799999999024
0.5736152510448681,0.3,1.308996938995747,1.7433288221999874,1.7433288221999874,4.412128822199694,0.8006399999999121
0.7880462815669912,0.3,1.308996938995747,1.2689610031679222,1.2689610031679222,3.6553610031676596,0.7159199999999212
1.0826367338740541,0.3,1.308996938995747,0.9236708571873865,0.9236708571873865,3.038070857187164,0.6343199999999333
1.4873521072935119,0.3,1.308996938995747,0.6723357536499335,0.6723357536499335,2.5419357536497733,0.560879999999952
2.0433597178569416,0.3,1.308996938995747,0.48939009184774945,0.48939009184774945,2.1301900918476395,0.49223999999996704
2.8072162039411754,0.3,1.308996938995747,0.35622478902624444,0.35622478902624444,1.7906247890261757,0.4303199999999794
3.856620421163472,0.3,1.308996938995747,0.2592943797404667,0.2592943797404667,1.5080943797404318,0.3746399999999895
5.298316906283707,0.3,1.308996938995747,0.18873918221350977,0.18873918221350977,1.2727391822135008,0.32519999999999727
7.278953843983146,0.3,1.308996938995747,0.1373823795883264,0.1373823795883264,1.0749823795883389,0.2812800000000037
10.0,0.3,1.308996938995747,0.1,0.1,0.9088000000000179,0.24264000000000538
0.001,0.3,1.832595714594046,1000.0,1000.0,1005.1600000001713,1.5480000000513883
0.0013738237958832624,0.3,1.832595714594046,727.8953843983153,727.8953843983153,733.0553843984866,1.5480000000513883
0.0018873918221350976,0.3,1.832595714594046,529.8316906283708,529.8316906283708,534.9916906285421,1.5480000000513883
0.002592943797404667,0.3,1.832595714594046,385.66204211634727,385.66204211634727,390.82204211651856,1.5480000000513883
0.003562247890262444,0.3,1.832595714594046,280.72162039411756,280.72162039411756,285.9064203942897,1.5554400000516353
0.004893900918477494,0.3,1.832595714594046,204.33597178569417,204.33597178569417,209.5207717856821,1.5554399999963748
0.006723357536499335,0.3,1.832595714594046,148.7352107293512,148.7352107293512,153.9200107293391,1.5554399999963748
0.009236708571873866,0.3,1.832595714594046,108.2636733874054,108.2636733874054,113.44847338739332,1.5554399999963748
0.01268961003167922,0.3,1.832595714594046,78.80462815669912,78.80462815669912,83.98942815668704,1.5554399999963748
0.017433288221999882,0.3,1.832595714594046,57.36152510448679,57.36152510448679,62.520725104474764,1.5477599999963927
0.02395026619987486,0.3,1.832595714594046,41.753189365604,41.753189365604,46.88678936559204,1.5400799999964108
0.03290344562312668,0.3,1.832595714594046,30.391953823131978,30.391953823131978,35.473553823127276,1.5244799999985894
0.04520353656360243,0.3,1.832595714594046,22.12216291070449,22.12216291070449,27.102162910715,1.4940000000031528
0.06210169418915616,0.3,1.832595714594046,16.102620275609393,16.102620275609393,20.95382027561963,1.4553600000030713
0.08531678524172806,0.3,1.832595714594046,11.721022975334805,11.721022975334805,16.36822297533511,1.394160000000092
0.11721022975334805,0.3,1.832595714594046,8.531678524172806,8.531678524172806,12.94767852417232,1.324799999999854
0.16102620275609392,0.3,1.832595714594046,6.2101694189156165,6.2101694189156165,10.346169418915162,1.2407999999998636
0.2212216291070448,0.3,1.832595714594046,4.520353656360245,4.520353656360245,8.369153656359822,1.154639999999873
0.3039195382313198,0.3,1.832595714594046,3.2903445623126677,3.2903445623126677,6.80714456231228,1.0550399999998838
0.41753189365604004,0.3,1.832595714594046,2.395026619987486,2.395026619987486,5.580626619987135,0.9556799999998947
0.5736152510448681,0.3,1.832595714594046,1.7433288221999874,1.7433288221999874,4.613728822199672,0.8611199999999054
0.7880462815669912,0.3,1.832595714594046,1.2689610031679222,1.2689610031679222,3.8281610031676405,0.7677599999999154
1.0826367338740541,0.3,1.832595714594046,0.9236708571873865,0.9236708571873865,3.1884708571871476,0.6794399999999283
1.4873521072935119,0.3,1.832595714594046,0.6723357536499335,0.6723357536499335,2.669935753649759,0.5992799999999477
2.0433597178569416,0.3,1.832595714594046,0.48939009184774945,0.48939009184774945,2.2397900918476275,0.5251199999999634
2.8072162039411754,0.3,1.832595714594046,0.35622478902624444,0.35622478902624444,1.8850247890261653,0.45863999999997623
3.856620421163472,0.3,1.832595714594046,0.2592943797404667,0.2592943797404667,1.5896943797404228,0.3991199999999868
5.298316906283707,0.3,1.832595714594046,0.18873918221350977,0.18873918221350977,1.343139182213493,0.34631999999999497
7.278953843983146,0.3,1.832595714594046,0.1373823795883264,0.1373823795883264,1.1357823795883322,0.29952000000000173
10.0,0.3,1.832595714594046,0.1,0.1,0.9608000000000194,0.2582400000000058
0.001,0.3,2.356194490192345,1000.0,1000.0,1006.6952000002223,2.008560000066677
0.0013738237958832624,0.3,2.356194490192345,727.8953843983153,727.8953843983153,734.5905843985375,2.008560000066677
0.0018873918221350976,0.3,2.356194490192345,529.8316906283708,529.8316906283708,536.5020906285922,2.00112000006643
0.002592943797404667,0.3,2.356194490192345,385.66204211634727,385.66204211634727,392.3316421165687,2.0008800000664224
0.003562247890262444,0.3,2.356194490192345,280.72162039411756,280.72162039411756,287.36642039433815,1.9934400000661752
0.004893900918477494,0.3,2.356194490192345,204.33597178569417,204.33597178569417,210.95517178567874,1.985759999995372
0.006723357536499335,0.3,2.356194490192345,148.7352107293512,148.7352107293512,155.32801072933583,1.9778399999953904
0.009236708571873866,0.3,2.356194490192345,108.2636733874054,108.2636733874054,114.80607338739016,1.9627199999954257
0.01268961003167922,0.3,2.356194490192345,78.80462815669912,78.80462815669912,85.294228156684,1.9468799999954625
0.017433288221999882,0.3,2.356194490192345,57.36152510448679,57.36152510448679,63.7503251044719,1.916639999995533
0.02395026619987486,0.3,2.356194490192345,41.753189365604,41.753189365604,48.037989365589354,1.8854399999956057
0.03290344562312668,0.3,2.356194490192345,30.391953823131978,30.391953823131978,36.52315382312483,1.8393599999978554
0.04520353656360243,0.3,2.356194490192345,22.12216291070449,22.12216291070449,28.048562910716996,1.7779200000037518
0.06210169418915616,0.3,2.356194490192345,16.102620275609393,16.102620275609393,21.79702027562141,1.708320000003605
0.08531678524172806,0.3,2.356194490192345,11.721022975334805,11.721022975334805,17.11062297533668,1.616880000000562
0.11721022975334805,0.3,2.356194490192345,8.531678524172806,8.531678524172806,13.608478524172247,1.5230399999998323
0.16102620275609392,0.3,2.356194490192345,6.2101694189156165,6.2101694189156165,10.9101694189151,1.409999999999845
0.2212216291070448,0.3,2.356194490192345,4.520353656360245,4.520353656360245,8.85155365635977,1.299359999999857
0.3039195382313198,0.3,2.356194490192345,3.2903445623126677,3.2903445623126677,7.2239445623122345,1.18007999999987
0.41753189365604004,0.3,2.356194490192345,2.395026619987486,2.395026619987486,5.944626619987095,1.0648799999998826
0.5736152510448681,0.3,2.356194490192345,1.7433288221999874,1.7433288221999874,4.922528822199638,0.9537599999998951
0.7880462815669912,0.3,2.356194490192345,1.2689610031679222,1.2689610031679222,4.094561003167612,0.8476799999999068
1.0826367338740541,0.3,2.356194490192345,0.9236708571873865,0.9236708571873865,3.421270857187122,0.7492799999999207
1.4873521072935119,0.3,2.356194490192345,0.6723357536499335,0.6723357536499335,2.8691357536497373,0.6590399999999411
2.0433597178569416,0.3,2.356194490192345,0.48939009184774945,0.48939009184774945,2.4125900918476084,0.5769599999999577
2.8072162039411754,0.3,2.356194490192345,0.35622478902624444,0.35622478902624444,2.033024789026149,0.5030399999999714
3.856620421163472,0.3,2.356194490192345,0.2592943797404667,0.2592943797404667,1.7168943797404088,0.4372799999999826
5.298316906283707,0.3,2.356194490192345,0.18873918221350977,0.18873918221350977,1.451939182213481,0.37895999999999136
7.278953843983146,0.3,2.356194490192345,0.1373823795883264,0.1373823795883264,1.2293823795883219,0.3275999999999986
10.0,0.3,2.356194490192345,0.1,0.1,1.0416000000000158,0.2824800000000047
0.001,0.3,2.879793265790644,1000.0,1000.0,1009.098400000302,2.7295200000906106
0.0013738237958832624,0.3,2.879793265790644,727.8953843983153,727.8953843983153,736.9697843986165,2.7223200000903716
0.0018873918221350976,0.3,2.879793265790644,529.8316906283708,529.8316906283708,538.8804906286712,2.7146400000901165
0.002592943797404667,0.3,2.879793265790644,385.66204211634727,385.66204211634727,394.68364211664675,2.706480000089846
0.003562247890262444,0.3,2.879793265790644,280.72162039411756,280.72162039411756,289.6928203944154,2.6913600000893436
0.004893900918477494,0.3,2.879793265790644,204.33597178569417,204.33597178569417,213.23437178567343,2.669519999993778
0.006723357536499335,0.3,2.879793265790644,148.7352107293512,148.7352107293512,157.55441072933064,2.645759999993834
0.009236708571873866,0.3,2.879793265790644,108.2636733874054,108.2636733874054,116.9788733873851,2.6145599999939066
0.01268961003167922,0.3,2.879793265790644,78.80462815669912,78.80462815669912,87.36942815667916,2.5694399999940116
0.017433288221999882,0.3,2.879793265790644,57.36152510448679,57.36152510448679,65.74632510446725,2.5154399999941375
0.02395026619987486,0.3,2.879793265790644,41.753189365604,41.753189365604,49.907589365585,2.4463199999942984
0.03290344562312668,0.3,2.879793265790644,30.391953823131978,30.391953823131978,38.26395382312077,2.3615999999966384
0.04520353656360243,0.3,2.879793265790644,22.12216291070449,22.12216291070449,29.658962910720394,2.2610400000047712
0.06210169418915616,0.3,2.879793265790644,16.102620275609393,16.102620275609393,23.25142027562448,2.1446400000045256
0.08531678524172806,0.3,2.879793265790644,11.721022975334805,11.721022975334805,18.432222975339467,2.013360000001399
0.11721022975334805,0.3,2.879793265790644,8.531678524172806,8.531678524172806,14.76447852417212,1.869839999999794
0.16102620275609392,0.3,2.879793265790644,6.2101694189156165,6.2101694189156165,11.947769418914985,1.7212799999998107
0.2212216291070448,0.3,2.879793265790644,4.520353656360245,4.520353656360245,9.74995365635967,1.5688799999998275
0.3039195382313198,0.3,2.879793265790644,3.2903445623126677,3.2903445623126677,8.016744562312148,1.417919999999844
0.41753189365604004,0.3,2.879793265790644,2.395026619987486,2.395026619987486,6.634226619987019,1.27175999999986
0.5736152510448681,0.3,2.879793265790644,1.7433288221999874,1.7433288221999874,5.519328822199572,1.1327999999998755
0.7880462815669912,0.3,2.879793265790644,1.2689610031679222,1.2689610031679222,4.611361003167555,1.0027199999998897
1.0826367338740541,0.3,2.879793265790644,0.9236708571873865,0.9236708571873865,3.867670857187073,0.883199999999906
1.4873521072935119,0.3,2.879793265790644,0.6723357536499335,0.6723357536499335,3.253135753649695,0.7742399999999284
2.0433597178569416,0.3,2.879793265790644,0.48939009184774945,0.48939009184774945,2.742990091847572,0.6760799999999467
2.8072162039411754,0.3,2.879793265790644,0.35622478902624444,0.35622478902624444,2.3178247890261177,0.5884799999999619
3.856620421163472,0.3,2.879793265790644,0.2592943797404667,0.2592943797404667,1.9616943797403819,0.5107199999999745
5.298316906283707,0.3,2.879793265790644,0.18873918221350977,0.18873918221350977,1.6623391822134579,0.44207999999998443
7.278953843983146,0.3,2.879793265790644,0.1373823795883264,0.1373823795883264,1.4109823795883019,0.3820799999999926
10.0,0.3,2.879793265790644,0.1,0.1,1.1975999999999987,0.3292799999999996
0.001,0.5,0.2617993877991494,1000.0,1000.0,1002.6752000000888,1.3376000000444037
0.0013738237958832624,0.5,0.2617993877991494,727.8953843983153,727.8953843983153,730.5713843984041,1.338000000044417
0.0018873918221350976,0.5,0.2617993877991494,529.8316906283708,529.8316906283708,532.5076906284596,1.338000000044417
0.002592943797404667,0.5,0.2617993877991494,385.66204211634727,385.66204211634727,388.3628421164369,1.3504000000448286
0.003562247890262444,0.5,0.2617993877991494,280.72162039411756,280.72162039411756,283.4224203942072,1.3504000000448286
0.004893900918477494,0.5,0.2617993877991494,204.33597178569417,204.33597178569417,207.03677178568788,1.3503999999968528
0.006723357536499335,0.5,0.2617993877991494,148.7352107293512,148.7352107293512,151.4368107293449,1.3507999999968519
0.009236708571873866,0.5,0.2617993877991494,108.2636733874054,108.2636733874054,110.99007338739905,1.363199999996823
0.01268961003167922,0.5,0.2617993877991494,78.80462815669912,78.80462815669912,81.53182815669277,1.363599999996822
0.017433288221999882,0.5,0.2617993877991494,57.36152510448679,57.36152510448679,60.113525104480374,1.3759999999967931
0.02395026619987486,0.5,0.2617993877991494,41.753189365604,41.753189365604,44.53078936559753,1.3887999999967633
0.03290344562312668,0.5,0.2617993877991494,30.391953823131978,30.391953823131978,33.19435382313259,1.4012000000003049
0.04520353656360243,0.5,0.2617993877991494,22.12216291070449,22.12216291070449,24.925362910710405,1.4016000000029578
0.06210169418915616,0.5,0.2617993877991494,16.102620275609393,16.102620275609393,18.93062027561536,1.414000000002984
0.08531678524172806,0.5,0.2617993877991494,11.721022975334805,11.721022975334805,14.524222975334496,1.4015999999998456
0.11721022975334805,0.5,0.2617993877991494,8.531678524172806,8.531678524172806,11.3076785241725,1.3879999999998471
0.16102620275609392,0.5,0.2617993877991494,6.2101694189156165,6.2101694189156165,8.90936941891532,1.3495999999998518
0.2212216291070448,0.5,0.2617993877991494,4.520353656360245,4.520353656360245,7.093153656359962,1.2863999999998583
0.3039195382313198,0.5,0.2617993877991494,3.2903445623126677,3.2903445623126677,5.731944562312399,1.2207999999998655
0.41753189365604004,0.5,0.2617993877991494,2.395026619987486,2.395026619987486,4.6590266199872366,1.1319999999998753
0.5736152510448681,0.5,0.2617993877991494,1.7433288221999874,1.7433288221999874,3.826528822199758,1.0415999999998853
0.7880462815669912,0.5,0.2617993877991494,1.2689610031679222,1.2689610031679222,3.1673610031677133,0.9491999999998956
1.0826367338740541,0.5,0.2617993877991494,0.9236708571873865,0.9236708571873865,2.6252708571872096,0.8507999999999116
1.4873521072935119,0.5,0.2617993877991494,0.6723357536499335,0.6723357536499335,2.192335753649812,0.7599999999999392
2.0433597178569416,0.5,0.2617993877991494,0.48939009184774945,0.48939009184774945,1.8381900918476717,0.6743999999999611
2.8072162039411754,0.5,0.2617993877991494,0.35622478902624444,0.35622478902624444,1.5450247890262028,0.5943999999999792
3.856620421163472,0.5,0.2617993877991494,0.2592943797404667,0.2592943797404667,1.3032943797404544,0.5219999999999938
5.298316906283707,0.5,0.2617993877991494,0.18873918221350977,0.18873918221350977,1.1015391822135197,0.4564000000000049
7.278953843983146,0.5,0.2617993877991494,0.1373823795883264,0.1373823795883264,0.9333823795883452,0.39800000000000946
10.0,0.5,0.2617993877991494,0.1,0.1,0.7920000000000146,0.3460000000000073
0.001,0.5,0.7853981633974483,1000.0,1000.0,1002.8800000000956,1.440000000047803
0.0013738237958832624,0.5,0.7853981633974483,727.8953843983153,727.8953843983153,730.7761843984109,1.4404000000478163
0.0018873918221350976,0.5,0.7853981633974483,529.8316906283708,529.8316906283708,532.7124906284664,1.4404000000478163
0.002592943797404667,0.5,0.7853981633974483,385.66204211634727,385.66204211634727,388.5668421164437,1.4524000000482147
0.003562247890262444,0.5,0.7853981633974483,280.72162039411756,280.72162039411756,283.627220394214,1.452800000048228
0.004893900918477494,0.5,0.7853981633974483,204.33597178569417,204.33597178569417,207.2415717856874,1.4527999999966141
0.006723357536499335,0.5,0.7853981633974483,148.7352107293512,148.7352107293512,151.64081072934442,1.4527999999966141
0.009236708571873866,0.5,0.7853981633974483,108.2636733874054,108.2636733874054,111.19487338739857,1.4655999999965843
0.01268961003167922,0.5,0.7853981633974483,78.80462815669912,78.80462815669912,81.73582815669229,1.4655999999965843
0.017433288221999882,0.5,0.7853981633974483,57.36152510448679,57.36152510448679,60.3175251044799,1.4779999999965554
0.02395026619987486,0.5,0.7853981633974483,41.753189365604,41.753189365604,44.70998936559711,1.4783999999965545
0.03290344562312668,0.5,0.7853981633974483,30.391953823131978,30.391953823131978,33.37355382313217,1.490800000000096
0.04520353656360243,0.5,0.7853981633974483,22.12216291070449,22.12216291070449,25.104562910710783,1.491200000003147
0.06210169418915616,0.5,0.7853981633974483,16.102620275609393,16.102620275609393,19.084220275615685,1.490800000003146
0.08531678524172806,0.5,0.7853981633974483,11.721022975334805,11.721022975334805,14.677022975334479,1.4779999999998372
0.11721022975334805,0.5,0.7853981633974483,8.531678524172806,8.531678524172806,11.435678524172486,1.45199999999984
0.16102620275609392,0.5,0.7853981633974483,6.2101694189156165,6.2101694189156165,9.012569418915309,1.4011999999998461
0.2212216291070448,0.5,0.7853981633974483,4.520353656360245,4.520353656360245,7.193953656359951,1.3367999999998528
0.3039195382313198,0.5,0.7853981633974483,3.2903445623126677,3.2903445623126677,5.80954456231239,1.2595999999998613
0.41753189365604004,0.5,0.7853981633974483,2.395026619987486,2.395026619987486,4.733426619987228,1.1691999999998712
0.5736152510448681,0.5,0.7853981633974483,1.7433288221999874,1.7433288221999874,3.880928822199752,1.0687999999998823
0.7880462815669912,0.5,0.7853981633974483,1.2689610031679222,1.2689610031679222,3.216961003167708,0.9739999999998928
1.0826367338740541,0.5,0.7853981633974483,0.9236708571873865,0.9236708571873865,2.6708708571872046,0.8735999999999091
1.4873521072935119,0.5,0.7853981633974483,0.6723357536499335,0.6723357536499335,2.2299357536498077,0.7787999999999371
2.0433597178569416,0.5,0.7853981633974483,0.48939009184774945,0.48939009184774945,1.8693900918476682,0.6899999999999594
2.8072162039411754,0.5,0.7853981633974483,0.35622478902624444,0.35622478902624444,1.5714247890261999,0.6075999999999777
3.856620421163472,0.5,0.7853981633974483,0.2592943797404667,0.2592943797404667,1.325694379740452,0.5331999999999926
5.298316906283707,0.5,0.7853981633974483,0.18873918221350977,0.18873918221350977,1.1207391822135175,0.46600000000000386
